2026-01-02,gpt-4.1,PDDL_Unit_action,0,False,744.6410777568817,10,"[1, 5]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 5]]]"
2026-01-02,gpt-4.1,PDDL_Unit_action,1,False,181.37644147872925,6,"[5, 5]","[[[1, 0]], [[1, 1], [2, 0], [3, 0], [4, 0], [5, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 1], [4, 0], [5, 5]]]"
2026-01-02,gpt-4.1,PDDL_Unit_action,2,False,748.553288936615,6,"[5, 1]","[[[1, 0], [2, 0]], [[1, 0]], [[1, 1], [2, 0]], [[1, 2]], [[1, 0], [2, 0], [3, 0]], [[1, 1]], [[1, 2], [2, 1], [3, 0], [4, 4], [5, 1]]]"
2026-01-02,gpt-4.1,PDDL_Unit_action,4,False,101.32375478744507,7,"[1, 5]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 0], [2, 0]], [[1, 0], [2, 2]], [[1, 0], [2, 1]], [[1, 5]]]"
2026-01-02,gpt-4.1,PDDL_Unit_action,5,True,614.1138458251953,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2026-01-02,gpt-4.1,PDDL_Unit_action,6,False,178.10803079605103,19,"[1, 5]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 5]]]"
2026-01-02,gpt-4.1,PDDL_Unit_action,7,True,9.37479305267334,0,"[1, 0]","[[[1, 0]]]"
2026-01-02,gpt-4.1,PDDL_Unit_action,8,True,737.0321502685547,9,"[2, 0]","[[[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 1]], [[1, 3]], [[1, 0]], [[1, 0], [2, 0]]]"
2026-01-02,gpt-4.1,PDDL_Unit_action,10,False,110.31544470787048,6,"[2, 5]","[[[1, 1]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0]], [[1, 0]], [[1, 2], [2, 5]]]"
2026-01-02,gpt-4.1,PDDL_Unit_action,11,False,93.54878783226013,5,"[5, 0]","[[[1, 1]], [[1, 0], [2, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0], [2, 0], [3, 0], [4, 1]], [[1, 0]], [[1, 1], [2, 0], [3, 0], [4, 0], [5, 0]]]"
