2026-01-26,Qwen/Qwen3-32B,baseline,basic,detailed,0,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-26,Qwen/Qwen3-32B,baseline,basic,detailed,1,True,2,1,"[[1], [1], [1]]"
2026-01-26,Qwen/Qwen3-32B,baseline,basic,detailed,2,True,2,1,"[[1], [1], [1]]"
2026-01-26,Qwen/Qwen3-32B,baseline,basic,detailed,3,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-26,Qwen/Qwen3-32B,baseline,basic,detailed,4,True,5,1,"[[1], [1], [1], [1], [1], [1]]"
2026-01-26,Qwen/Qwen3-32B,baseline,basic,detailed,5,False,19,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-26,Qwen/Qwen3-32B,baseline,basic,detailed,6,True,10,1,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]"
2026-01-26,Qwen/Qwen3-32B,baseline,basic,detailed,7,True,5,1,"[[1], [1], [1], [1], [1], [1]]"
2026-01-26,Qwen/Qwen3-32B,PDDL,basic,detailed,0,False,4,"[2, 5]","[[[1, 1]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 1], [2, 5]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL,basic,detailed,1,True,2,"[1, 0]","[[[1, 3]], [[1, 0]], [[1, 0]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL,basic,detailed,2,True,1,"[5, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL,basic,detailed,3,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL,basic,detailed,4,True,0,"[4, 3]","[[[1, 1], [2, 4], [3, 2], [4, 3]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL,basic,detailed,5,False,2,"[1, 5]","[[[1, 3]], [[1, 1]], [[1, 5]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL,basic,detailed,6,False,2,"[1, 5]","[[[1, 2], [2, 0], [3, 1], [4, 1], [5, 1]], [[1, 1]], [[1, 5]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL,basic,detailed,7,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL_initDF,basic,detailed,0,False,0,"[4, 5]","[[[1, 4], [2, 0], [3, 3], [4, 5]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL_initDF,basic,detailed,1,False,0,"[5, 0]","[[[1, 1], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL_initDF,basic,detailed,2,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL_initDF,basic,detailed,3,True,11,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 0]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL_initDF,basic,detailed,4,True,2,"[1, 0]","[[[1, 1], [2, 1]], [[1, 0]], [[1, 0]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL_initDF,basic,detailed,5,True,3,"[1, 0]","[[[1, 2]], [[1, 4]], [[1, 0]], [[1, 0]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL_initDF,basic,detailed,6,False,3,"[5, 0]","[[[1, 2]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2026-01-26,Qwen/Qwen3-32B,PDDL_initDF,basic,detailed,7,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
