2026-01-15,deepseek,PDDL,basic,detailed,0,False,0,"[5, 0]","[[[1, 0], [2, 1], [3, 0], [4, 1], [5, 0]]]"
2026-01-15,deepseek,PDDL,basic,detailed,1,False,0,"[5, 1]","[[[1, 1], [2, 0], [3, 0], [4, 1], [5, 1]]]"
2026-01-15,deepseek,PDDL,basic,detailed,2,False,0,"[5, 0]","[[[1, 2], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2026-01-15,deepseek,PDDL,basic,detailed,3,False,0,"[5, 0]","[[[1, 2], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2026-01-15,deepseek,PDDL,basic,detailed,4,False,0,"[5, 0]","[[[1, 4], [2, 1], [3, 0], [4, 1], [5, 0]]]"
2026-01-15,deepseek,PDDL,basic,detailed,5,False,9,"[1, 5]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 1]], [[1, 5]]]"
2026-01-15,deepseek,PDDL,basic,detailed,6,False,0,"[5, 0]","[[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2026-01-15,deepseek,PDDL,basic,detailed,7,False,0,"[5, 0]","[[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2026-01-15,deepseek,PDDL,basic,detailed,8,False,45,"[1, 5]","[[[1, 0]], [[1, 1], [2, 1]], [[1, 2]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 0]], [[1, 2]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 1]], [[1, 1]], [[1, 1]], [[1, 1]], [[1, 2]], [[1, 1]], [[1, 1]], [[1, 1]], [[1, 1]], [[1, 1]], [[1, 2], [2, 0], [3, 0], [4, 0], [5, 0]], [[1, 1]], [[1, 4]], [[1, 3]], [[1, 2]], [[1, 2]], [[1, 1]], [[1, 0], [2, 1]], [[1, 1]], [[1, 3]], [[1, 2]], [[1, 1]], [[1, 2]], [[1, 2]], [[1, 5]]]"
2026-01-15,deepseek,PDDL,basic,detailed,9,True,2,"[1, 0]","[[[1, 3]], [[1, 0]], [[1, 0]]]"
2026-01-15,deepseek,PDDL_initDF,basic,detailed,0,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-16,deepseek,PDDL_initDF,basic,detailed,1,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-16,deepseek,PDDL_initDF,basic,detailed,2,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-16,deepseek,PDDL_initDF,basic,detailed,3,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-16,deepseek,PDDL_initDF,basic,detailed,4,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-16,deepseek,PDDL_initDF,basic,detailed,5,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-16,deepseek,PDDL_initDF,basic,detailed,6,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-16,deepseek,PDDL_initDF,basic,detailed,7,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-16,deepseek,PDDL_initDF,basic,detailed,8,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-16,deepseek,PDDL_initDF,basic,detailed,9,False,0,"[1, 5]","[[[1, 5]]]"
