2026-01-20,deepseek,PDDL_initDF,basic,detailed,0,True,8,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2026-01-20,deepseek,PDDL_initDF,basic,detailed,1,False,1,"[1, 5]","[[[1, 0], [2, 1]], [[1, 5]]]"
2026-01-20,deepseek,PDDL_initDF,basic,detailed,2,False,35,"[1, 5]","[[[1, 0], [2, 0], [3, 0], [4, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 3]], [[1, 0]], [[1, 0]], [[1, 5]]]"
2026-01-20,deepseek,PDDL_initDF,basic,detailed,3,False,0,"[1, 5]","[[[1, 5]]]"
2026-01-20,deepseek,PDDL_initDF,basic,detailed,4,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2026-01-20,deepseek,PDDL_initDF,basic,detailed,5,False,2,"[1, 5]","[[[1, 0]], [[1, 0]], [[1, 5]]]"
2026-01-20,deepseek,PDDL_initDF,basic,detailed,6,True,11,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 3]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2026-01-21,deepseek,PDDL_initDF,basic,detailed,7,True,12,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2026-01-21,deepseek,PDDL_initDF,basic,detailed,8,False,1,"[1, 5]","[[[1, 5]], [[1, 5]]]"
2026-01-21,deepseek,PDDL_initDF,basic,detailed,9,False,0,"[2, 5]","[[[1, 0], [2, 5]]]"
